holiday,temperature,rain,snow,clouds,weather_condition,weather_description,datetime,station_name,traffic_volume
True,31.0,0.0,0.0,0,Cloudy,Partly Cloudy,2024-01-13T14:00:00,Station D,99
False,19.5,0.0,0.0,45,Cloudy,Mostly Cloudy,2024-01-13T15:00:00,Station D,512
False,34.6,0.0,4.8,21,Snow,Light Snow,2024-01-13T16:00:00,Station A,627
True,31.5,0.0,0.0,46,Clear,Bright day,2024-01-13T17:00:00,Station C,223
True,13.9,0.0,0.0,54,Cloudy,Mostly Cloudy,2024-01-13T18:00:00,Station B,1278
False,20.9,0.0,0.0,85,Cloudy,Partly Cloudy,2024-01-13T19:00:00,Station D,1329
True,19.8,9.3,0.0,63,Rain,Light Rain,2024-01-13T20:00:00,Station A,206
True,7.6,7.2,0.0,18,Rain,Light Rain,2024-01-13T21:00:00,Station B,1029
False,-5.9,9.9,0.0,18,Rain,Heavy Rain,2024-01-13T22:00:00,Station D,422
False,11.7,0.0,3.0,54,Snow,Light Snow,2024-01-13T23:00:00,Station C,1353
True,14.7,0.0,2.5,53,Snow,Snow Showers,2024-01-14T00:00:00,Station B,1148
True,16.0,0.0,3.7,67,Snow,Light Snow,2024-01-14T01:00:00,Station A,1489
False,34.7,0.0,0.0,26,Clear,Bright day,2024-01-14T02:00:00,Station C,85
False,-7.3,0.0,0.0,14,Cloudy,Overcast,2024-01-14T03:00:00,Station D,765
True,27.6,0.0,4.7,18,Snow,Light Snow,2024-01-14T04:00:00,Station C,912
True,-3.8,0.0,0.0,95,Clear,Clear skies,2024-01-14T05:00:00,Station B,1474
True,-7.6,0.0,2.9,47,Snow,Light Snow,2024-01-14T06:00:00,Station A,1026
False,-6.4,0.8,0.0,18,Rain,Light Rain,2024-01-14T07:00:00,Station B,1215
False,-3.7,0.0,4.7,95,Snow,Heavy Snowfall,2024-01-14T08:00:00,Station B,1012
True,19.0,0.0,0.6,100,Snow,Heavy Snowfall,2024-01-14T09:00:00,Station C,172
False,7.8,0.0,0.0,1,Cloudy,Mostly Cloudy,2024-01-14T10:00:00,Station B,917
True,0.2,9.3,0.0,90,Rain,Drizzle,2024-01-14T11:00:00,Station C,606
True,-0.5,0.0,0.0,95,Cloudy,Overcast,2024-01-14T12:00:00,Station D,1317
True,33.9,0.0,0.0,95,Cloudy,Mostly Cloudy,2024-01-14T13:00:00,Station D,1289
False,19.4,0.0,1.9,40,Snow,Heavy Snowfall,2024-01-14T14:00:00,Station D,161
False,-5.1,0.0,0.0,34,Cloudy,Mostly Cloudy,2024-01-14T15:00:00,Station D,209
True,2.7,0.0,0.0,30,Clear,Sunny,2024-01-14T16:00:00,Station C,1159
True,30.9,0.0,0.0,96,Clear,Bright day,2024-01-14T17:00:00,Station B,434
True,-6.2,0.0,0.0,34,Cloudy,Mostly Cloudy,2024-01-14T18:00:00,Station A,1217
True,4.2,0.0,0.0,6,Clear,Clear skies,2024-01-14T19:00:00,Station D,682
True,-1.2,0.0,3.6,64,Snow,Snow Showers,2024-01-14T20:00:00,Station C,315
True,26.3,0.0,0.0,64,Clear,Bright day,2024-01-14T21:00:00,Station D,357
False,29.1,0.0,0.8,75,Snow,Light Snow,2024-01-14T22:00:00,Station D,1447
True,26.3,0.0,0.0,27,Cloudy,Mostly Cloudy,2024-01-14T23:00:00,Station A,1389
False,25.3,3.4,0.0,57,Rain,Light Rain,2024-01-15T00:00:00,Station B,787
True,34.9,0.0,0.0,26,Cloudy,Overcast,2024-01-15T01:00:00,Station D,1292
True,-3.6,0.0,0.0,1,Clear,Clear skies,2024-01-15T02:00:00,Station D,683
False,-2.4,0.0,0.3,40,Snow,Snow Showers,2024-01-15T03:00:00,Station A,1230
False,22.0,0.0,0.0,22,Clear,Clear skies,2024-01-15T04:00:00,Station A,993
True,31.6,0.0,4.9,83,Snow,Snow Showers,2024-01-15T05:00:00,Station C,1049
False,28.6,0.0,0.6,52,Snow,Snow Showers,2024-01-15T06:00:00,Station C,801
True,10.3,0.0,5.0,64,Snow,Heavy Snowfall,2024-01-15T07:00:00,Station A,137
False,28.4,0.0,0.0,19,Clear,Sunny,2024-01-15T08:00:00,Station B,645
True,7.5,0.0,0.0,28,Clear,Clear skies,2024-01-15T09:00:00,Station D,996
True,14.1,0.0,0.5,82,Snow,Snow Showers,2024-01-15T10:00:00,Station D,419
False,4.8,0.0,0.0,51,Cloudy,Mostly Cloudy,2024-01-15T11:00:00,Station D,699
False,23.4,0.0,0.0,89,Cloudy,Partly Cloudy,2024-01-15T12:00:00,Station D,284
False,-3.5,0.0,0.0,60,Cloudy,Mostly Cloudy,2024-01-15T13:00:00,Station A,487
True,32.1,0.0,2.2,7,Snow,Light Snow,2024-01-15T14:00:00,Station A,1019
False,20.8,0.0,0.0,97,Clear,Bright day,2024-01-15T15:00:00,Station B,602
True,-6.9,0.0,0.0,18,Clear,Clear skies,2024-01-15T16:00:00,Station B,879
True,-0.4,0.0,0.9,67,Snow,Snow Showers,2024-01-15T17:00:00,Station D,160
False,-1.1,9.4,0.0,21,Rain,Drizzle,2024-01-15T18:00:00,Station C,1036
True,31.1,0.0,4.1,45,Snow,Light Snow,2024-01-15T19:00:00,Station B,1198
True,34.4,9.4,0.0,85,Rain,Light Rain,2024-01-15T20:00:00,Station B,698
False,28.9,0.0,0.0,63,Cloudy,Partly Cloudy,2024-01-15T21:00:00,Station D,282
True,18.5,0.0,2.9,16,Snow,Heavy Snowfall,2024-01-15T22:00:00,Station A,124
True,14.6,0.0,1.9,89,Snow,Light Snow,2024-01-15T23:00:00,Station B,762
True,-9.3,9.0,0.0,46,Rain,Drizzle,2024-01-16T00:00:00,Station A,1078
False,8.5,0.0,2.7,52,Snow,Light Snow,2024-01-16T01:00:00,Station D,1121
False,6.8,0.0,0.8,54,Snow,Snow Showers,2024-01-16T02:00:00,Station B,942
True,17.9,9.3,0.0,89,Rain,Light Rain,2024-01-16T03:00:00,Station D,253
False,32.0,0.0,0.0,78,Clear,Bright day,2024-01-16T04:00:00,Station A,262
True,16.2,0.0,1.4,64,Snow,Light Snow,2024-01-16T05:00:00,Station A,911
False,-1.2,0.0,0.6,14,Snow,Heavy Snowfall,2024-01-16T06:00:00,Station D,1000
False,25.2,0.0,0.0,47,Clear,Clear skies,2024-01-16T07:00:00,Station D,1089
True,20.3,0.0,0.0,53,Rain,Light Rain,2024-01-16T08:00:00,Station C,899
False,27.8,0.0,0.0,47,Cloudy,Partly Cloudy,2024-01-16T09:00:00,Station A,1112
True,15.0,0.0,3.1,30,Snow,Heavy Snowfall,2024-01-16T10:00:00,Station B,855
False,7.6,0.0,0.0,81,Cloudy,Partly Cloudy,2024-01-16T11:00:00,Station D,405
False,-5.5,0.0,2.5,29,Snow,Heavy Snowfall,2024-01-16T12:00:00,Station B,1343
True,-0.8,0.0,0.0,41,Cloudy,Partly Cloudy,2024-01-16T13:00:00,Station C,241
True,17.8,0.0,0.0,3,Cloudy,Mostly Cloudy,2024-01-16T14:00:00,Station A,1163
False,23.0,0.0,0.0,95,Clear,Sunny,2024-01-16T15:00:00,Station D,979
False,-1.3,0.0,0.0,38,Cloudy,Partly Cloudy,2024-01-16T16:00:00,Station B,552
True,32.1,6.3,0.0,10,Rain,Light Rain,2024-01-16T17:00:00,Station A,1357
True,-3.6,0.0,0.0,13,Clear,Sunny,2024-01-16T18:00:00,Station D,586
False,31.1,0.0,0.5,46,Snow,Light Snow,2024-01-16T19:00:00,Station A,94
False,20.9,0.0,0.0,26,Clear,Bright day,2024-01-16T20:00:00,Station D,818
True,3.4,0.0,0.0,23,Cloudy,Overcast,2024-01-16T21:00:00,Station D,415
True,34.8,6.0,0.0,61,Rain,Drizzle,2024-01-16T22:00:00,Station C,60
True,17.3,0.0,0.0,24,Clear,Bright day,2024-01-16T23:00:00,Station C,1147
True,-4.8,0.0,0.0,46,Cloudy,Partly Cloudy,2024-01-17T00:00:00,Station B,494
False,22.7,0.0,0.0,10,Cloudy,Partly Cloudy,2024-01-17T01:00:00,Station B,309
False,5.7,0.0,0.0,11,Cloudy,Partly Cloudy,2024-01-17T02:00:00,Station D,1179
False,32.6,0.0,1.3,65,Snow,Snow Showers,2024-01-17T03:00:00,Station D,455
False,25.7,9.5,0.0,21,Rain,Heavy Rain,2024-01-17T04:00:00,Station A,1049
True,18.0,6.1,0.0,40,Rain,Drizzle,2024-01-17T05:00:00,Station D,929
False,26.9,4.5,0.0,80,Rain,Drizzle,2024-01-17T06:00:00,Station C,119
False,27.2,6.5,0.0,77,Rain,Heavy Rain,2024-01-17T07:00:00,Station D,1136
True,26.4,0.0,0.0,23,Clear,Clear skies,2024-01-17T08:00:00,Station A,929
True,19.6,0.0,0.0,27,Clear,Clear skies,2024-01-17T09:00:00,Station B,811
True,21.0,0.0,0.0,40,Clear,Clear skies,2024-01-17T10:00:00,Station A,723
True,-7.0,0.0,0.0,71,Cloudy,Mostly Cloudy,2024-01-17T11:00:00,Station C,630
True,2.5,0.0,0.0,71,Clear,Bright day,2024-01-17T12:00:00,Station B,1294
False,26.6,0.0,0.2,40,Snow,Light Snow,2024-01-17T13:00:00,Station D,1061
True,-4.4,0.0,1.6,15,Snow,Heavy Snowfall,2024-01-17T14:00:00,Station C,834
False,19.0,8.6,0.0,2,Rain,Heavy Rain,2024-01-17T15:00:00,Station A,59
True,30.3,0.0,0.2,4,Snow,Light Snow,2024-01-17T16:00:00,Station B,1370
False,22.5,0.0,0.0,53,Clear,Clear skies,2024-01-17T17:00:00,Station D,612
True,24.9,0.0,0.0,71,Clear,Clear skies,2024-01-17T18:00:00,Station D,1061
True,28.2,0.0,0.6,63,Snow,Light Snow,2024-01-17T19:00:00,Station C,815
False,-3.8,0.0,0.0,1,Clear,Sunny,2024-01-17T20:00:00,Station B,711
True,22.6,0.0,0.0,24,Clear,Bright day,2024-01-17T21:00:00,Station B,805
True,-8.1,0.5,0.0,100,Rain,Heavy Rain,2024-01-17T22:00:00,Station A,673
True,21.4,0.0,2.9,34,Snow,Snow Showers,2024-01-17T23:00:00,Station C,295
False,10.1,0.0,2.6,81,Snow,Heavy Snowfall,2024-01-18T00:00:00,Station B,1233
False,24.8,4.8,0.0,41,Rain,Heavy Rain,2024-01-18T01:00:00,Station D,238
True,27.6,2.4,0.0,71,Rain,Drizzle,2024-01-18T02:00:00,Station A,1375
True,-7.3,0.0,0.0,63,Clear,Clear skies,2024-01-18T03:00:00,Station A,76
False,-5.3,0.0,0.0,62,Cloudy,Partly Cloudy,2024-01-18T04:00:00,Station D,477
True,-5.2,0.0,0.0,64,Cloudy,Partly Cloudy,2024-01-18T05:00:00,Station D,316
False,13.1,0.0,0.9,79,Snow,Light Snow,2024-01-18T06:00:00,Station D,619
True,10.7,0.0,0.0,18,Clear,Sunny,2024-01-18T07:00:00,Station C,269
False,2.0,0.0,2.7,23,Snow,Light Snow,2024-01-18T08:00:00,Station A,770
False,-0.5,4.0,0.0,55,Rain,Light Rain,2024-01-18T09:00:00,Station A,932
True,-5.6,6.5,0.0,47,Rain,Heavy Rain,2024-01-18T10:00:00,Station D,915
True,16.7,0.0,2.5,22,Snow,Heavy Snowfall,2024-01-18T11:00:00,Station B,937
True,-0.1,0.0,0.0,14,Cloudy,Mostly Cloudy,2024-01-18T12:00:00,Station A,158
True,13.9,0.0,0.0,8,Cloudy,Mostly Cloudy,2024-01-18T13:00:00,Station C,614
False,-5.4,0.0,4.4,50,Snow,Light Snow,2024-01-18T14:00:00,Station D,599
False,18.7,0.0,0.0,44,Cloudy,Mostly Cloudy,2024-01-18T15:00:00,Station B,1495
False,12.6,0.0,0.0,23,Clear,Bright day,2024-01-18T16:00:00,Station A,1484
True,4.2,0.0,0.0,21,Cloudy,Overcast,2024-01-18T17:00:00,Station C,192
True,33.3,0.0,2.1,18,Snow,Snow Showers,2024-01-18T18:00:00,Station C,92
False,24.2,0.0,0.0,86,Cloudy,Partly Cloudy,2024-01-18T19:00:00,Station A,69
False,11.3,0.0,0.1,31,Snow,Light Snow,2024-01-18T20:00:00,Station A,1442
False,-5.8,0.0,0.0,99,Cloudy,Partly Cloudy,2024-01-18T21:00:00,Station B,673
False,1.6,4.9,0.0,69,Rain,Light Rain,2024-01-18T22:00:00,Station D,796
False,5.0,5.2,0.0,90,Rain,Light Rain,2024-01-18T23:00:00,Station C,1409
True,34.0,0.0,0.0,18,Clear,Clear skies,2024-01-19T00:00:00,Station C,501
False,16.0,0.0,0.0,31,Clear,Clear skies,2024-01-19T01:00:00,Station D,1475
True,31.4,0.0,0.0,24,Clear,Clear skies,2024-01-19T02:00:00,Station B,823
False,31.0,0.0,0.0,33,Cloudy,Partly Cloudy,2024-01-19T03:00:00,Station D,764
False,-1.4,5.8,0.0,39,Rain,Drizzle,2024-01-19T04:00:00,Station D,1487
True,15.5,0.0,1.7,58,Snow,Snow Showers,2024-01-19T05:00:00,Station A,275
True,-3.2,0.0,3.1,87,Snow,Snow Showers,2024-01-19T06:00:00,Station B,1410
True,26.0,0.2,0.0,8,Rain,Heavy Rain,2024-01-19T07:00:00,Station D,133
False,3.8,0.0,0.0,62,Clear,Bright day,2024-01-19T08:00:00,Station A,931
True,-3.8,0.0,0.0,32,Clear,Sunny,2024-01-19T09:00:00,Station A,630
True,-1.1,0.0,0.0,93,Cloudy,Partly Cloudy,2024-01-19T10:00:00,Station C,1248
False,32.0,0.0,0.0,60,Clear,Clear skies,2024-01-19T11:00:00,Station B,559
False,31.4,0.0,0.0,33,Clear,Sunny,2024-01-19T12:00:00,Station D,1272
True,-3.7,7.7,0.0,74,Rain,Heavy Rain,2024-01-19T13:00:00,Station D,562
False,-6.1,5.7,0.0,39,Rain,Drizzle,2024-01-19T14:00:00,Station B,1336
False,29.4,0.0,0.7,100,Snow,Heavy Snowfall,2024-01-19T15:00:00,Station B,955
True,9.2,0.0,2.1,45,Snow,Snow Showers,2024-01-19T16:00:00,Station C,106
False,30.8,0.0,0.0,78,Cloudy,Overcast,2024-01-19T17:00:00,Station A,546
False,28.0,0.0,0.0,96,Clear,Bright day,2024-01-19T18:00:00,Station C,307
False,29.4,0.0,0.3,97,Snow,Heavy Snowfall,2024-01-19T19:00:00,Station A,162
False,-5.6,2.9,0.0,76,Rain,Light Rain,2024-01-19T20:00:00,Station A,1036
False,-0.8,0.0,0.0,89,Clear,Sunny,2024-01-19T21:00:00,Station A,345
False,18.3,0.0,0.0,38,Cloudy,Mostly Cloudy,2024-01-19T22:00:00,Station B,63
True,-10.0,0.0,0.0,8,Clear,Bright day,2024-01-19T23:00:00,Station B,1286
False,-5.3,0.0,0.0,26,Cloudy,Partly Cloudy,2024-01-20T00:00:00,Station A,100
True,8.2,0.0,0.0,38,Clear,Bright day,2024-01-20T01:00:00,Station A,426
True,17.8,0.0,3.2,84,Snow,Heavy Snowfall,2024-01-20T02:00:00,Station C,428
True,23.4,0.0,0.0,65,Cloudy,Partly Cloudy,2024-01-20T03:00:00,Station B,1169
False,20.0,9.6,0.0,37,Rain,Drizzle,2024-01-20T04:00:00,Station D,1059
True,21.4,0.0,2.1,49,Snow,Light Snow,2024-01-20T05:00:00,Station C,920
False,15.4,0.0,1.5,15,Snow,Light Snow,2024-01-20T06:00:00,Station C,1371
False,29.7,0.0,0.0,59,Cloudy,Overcast,2024-01-20T07:00:00,Station C,988
False,28.5,5.0,0.0,64,Rain,Drizzle,2024-01-20T08:00:00,Station B,764
False,-3.2,0.0,0.0,83,Cloudy,Partly Cloudy,2024-01-20T09:00:00,Station A,1393
True,24.3,3.0,0.0,100,Rain,Drizzle,2024-01-20T10:00:00,Station B,856
False,17.3,0.0,3.5,60,Snow,Light Snow,2024-01-20T11:00:00,Station D,1088
True,17.8,4.0,0.0,74,Rain,Drizzle,2024-01-20T12:00:00,Station C,142
False,19.9,0.0,0.0,12,Cloudy,Partly Cloudy,2024-01-20T13:00:00,Station B,1072
False,30.5,0.0,0.0,13,Cloudy,Partly Cloudy,2024-01-20T14:00:00,Station B,406
True,1.3,0.0,0.0,78,Clear,Clear skies,2024-01-20T15:00:00,Station A,126
False,4.5,0.0,0.0,22,Clear,Clear skies,2024-01-20T16:00:00,Station C,1480
False,1.4,0.0,0.0,25,Cloudy,Overcast,2024-01-20T17:00:00,Station B,946
True,26.6,0.0,0.0,55,Cloudy,Mostly Cloudy,2024-01-20T18:00:00,Station B,443
True,-8.5,0.0,0.0,26,Clear,Clear skies,2024-01-20T19:00:00,Station A,337
False,-1.7,0.0,0.0,43,Clear,Sunny,2024-01-20T20:00:00,Station D,1365
True,5.8,0.0,2.8,64,Snow,Snow Showers,2024-01-20T21:00:00,Station B,332
True,15.6,0.0,2.6,9,Snow,Snow Showers,2024-01-20T22:00:00,Station D,256
True,14.3,0.0,0.0,76,Clear,Clear skies,2024-01-20T23:00:00,Station B,96
True,6.1,0.0,0.8,90,Snow,Heavy Snowfall,2024-01-21T00:00:00,Station C,639
False,17.8,5.5,0.0,51,Rain,Heavy Rain,2024-01-21T01:00:00,Station B,277
False,9.0,0.0,0.0,43,Clear,Sunny,2024-01-21T02:00:00,Station A,460
True,26.8,0.0,0.0,70,Cloudy,Overcast,2024-01-21T03:00:00,Station B,725
True,30.7,0.0,0.0,72,Clear,Clear skies,2024-01-21T04:00:00,Station D,1489
True,23.3,0.0,4.4,76,Snow,Snow Showers,2024-01-21T05:00:00,Station A,1030
False,12.3,0.0,0.0,4,Clear,Clear skies,2024-01-21T06:00:00,Station A,511
True,28.2,9.7,0.0,100,Rain,Light Rain,2024-01-21T07:00:00,Station D,93
False,20.8,0.0,2.4,87,Snow,Heavy Snowfall,2024-01-21T08:00:00,Station B,842
False,9.2,0.0,2.2,89,Snow,Snow Showers,2024-01-21T09:00:00,Station B,1310
True,31.3,2.4,0.0,55,Rain,Light Rain,2024-01-21T10:00:00,Station B,238
True,29.3,0.0,0.0,1,Clear,Sunny,2024-01-21T11:00:00,Station D,561
False,-1.9,0.0,0.0,56,Cloudy,Partly Cloudy,2024-01-21T12:00:00,Station A,139
True,17.3,4.8,0.0,16,Rain,Light Rain,2024-01-21T13:00:00,Station B,300
True,21.7,0.0,0.0,63,Cloudy,Partly Cloudy,2024-01-21T14:00:00,Station C,781
False,14.8,8.7,0.0,99,Rain,Heavy Rain,2024-01-21T15:00:00,Station C,550
False,30.5,0.0,0.0,44,Clear,Clear skies,2024-01-21T16:00:00,Station A,1494
True,27.9,0.0,0.0,17,Cloudy,Partly Cloudy,2024-01-21T17:00:00,Station A,1116
True,22.6,0.0,0.0,47,Clear,Sunny,2024-01-21T18:00:00,Station B,340
False,-9.0,0.0,1.4,14,Snow,Snow Showers,2024-01-21T19:00:00,Station D,1254
False,28.5,0.0,0.0,35,Clear,Sunny,2024-01-21T20:00:00,Station A,836
True,-8.0,0.0,0.9,56,Snow,Heavy Snowfall,2024-01-21T21:00:00,Station D,932
False,24.3,0.0,0.0,69,Clear,Clear skies,2024-01-21T22:00:00,Station C,103
False,22.7,0.0,0.0,43,Clear,Clear skies,2024-01-21T23:00:00,Station B,1322
False,7.5,0.0,0.0,70,Clear,Bright day,2024-01-22T00:00:00,Station A,1438
False,22.4,0.0,1.3,73,Snow,Heavy Snowfall,2024-01-22T01:00:00,Station D,830
False,2.6,0.0,0.0,1,Cloudy,Overcast,2024-01-22T02:00:00,Station B,1447
False,15.7,0.4,0.0,43,Rain,Heavy Rain,2024-01-22T03:00:00,Station B,611
False,3.8,0.0,0.0,15,Clear,Clear skies,2024-01-22T04:00:00,Station C,1403
False,-9.2,0.0,0.2,59,Snow,Heavy Snowfall,2024-01-22T05:00:00,Station B,784
False,16.1,0.0,4.5,7,Snow,Light Snow,2024-01-22T06:00:00,Station B,1179
False,24.5,0.0,0.0,33,Cloudy,Partly Cloudy,2024-01-22T07:00:00,Station D,615
True,-2.1,0.0,0.0,80,Cloudy,Overcast,2024-01-22T08:00:00,Station B,1315
False,20.8,0.0,0.0,23,Clear,Sunny,2024-01-22T09:00:00,Station A,951
True,34.6,0.0,0.0,91,Clear,Bright day,2024-01-22T10:00:00,Station B,577
True,0.6,0.0,0.0,76,Clear,Bright day,2024-01-22T11:00:00,Station C,273
False,-6.5,0.0,0.0,65,Clear,Bright day,2024-01-22T12:00:00,Station D,467
False,18.9,0.0,0.7,9,Snow,Snow Showers,2024-01-22T13:00:00,Station C,718
True,32.4,2.9,0.0,60,Rain,Heavy Rain,2024-01-22T14:00:00,Station D,113
True,31.0,0.3,0.0,19,Rain,Heavy Rain,2024-01-22T15:00:00,Station A,1297
True,27.4,0.0,0.0,48,Cloudy,Partly Cloudy,2024-01-22T16:00:00,Station C,116
False,15.4,0.0,0.0,28,Clear,Bright day,2024-01-22T17:00:00,Station A,1226
False,11.3,0.0,0.0,77,Clear,Clear skies,2024-01-22T18:00:00,Station A,1124
False,3.2,0.0,0.0,73,Cloudy,Overcast,2024-01-22T19:00:00,Station C,549
True,4.2,0.0,0.0,58,Cloudy,Partly Cloudy,2024-01-22T20:00:00,Station C,286
False,5.8,5.1,0.0,10,Rain,Drizzle,2024-01-22T21:00:00,Station D,791
True,8.8,0.0,4.1,100,Snow,Snow Showers,2024-01-22T22:00:00,Station B,306
False,5.4,1.2,0.0,36,Rain,Drizzle,2024-01-22T23:00:00,Station B,886
True,29.7,0.0,0.9,80,Snow,Light Snow,2024-01-23T00:00:00,Station B,979
True,24.4,0.0,2.3,33,Snow,Light Snow,2024-01-23T01:00:00,Station A,256
True,-2.5,0.0,0.0,88,Clear,Bright day,2024-01-23T02:00:00,Station D,199
True,-4.3,0.0,1.2,45,Snow,Snow Showers,2024-01-23T03:00:00,Station D,650
False,-8.0,0.0,0.0,92,Clear,Clear skies,2024-01-23T04:00:00,Station C,776
True,24.1,0.0,3.7,37,Snow,Light Snow,2024-01-23T05:00:00,Station D,1257
True,19.2,3.8,0.0,86,Rain,Drizzle,2024-01-23T06:00:00,Station A,948
True,3.4,0.0,0.0,29,Clear,Bright day,2024-01-23T07:00:00,Station C,748
True,7.3,7.6,0.0,41,Rain,Drizzle,2024-01-23T08:00:00,Station D,343
False,2.5,0.0,1.6,66,Snow,Light Snow,2024-01-23T09:00:00,Station B,761
False,11.9,2.2,0.0,35,Rain,Heavy Rain,2024-01-23T10:00:00,Station A,396
True,2.5,0.0,0.0,85,Cloudy,Mostly Cloudy,2024-01-23T11:00:00,Station A,246
True,30.6,0.0,0.0,76,Clear,Sunny,2024-01-23T12:00:00,Station B,1155
False,-0.9,0.0,0.0,47,Clear,Bright day,2024-01-23T13:00:00,Station D,1219
True,3.3,0.0,0.0,58,Cloudy,Partly Cloudy,2024-01-23T14:00:00,Station D,274
True,-6.1,0.0,1.4,33,Snow,Snow Showers,2024-01-23T15:00:00,Station D,1419
False,-6.7,0.0,0.0,93,Cloudy,Partly Cloudy,2024-01-23T16:00:00,Station A,370
False,21.0,0.0,0.0,90,Clear,Sunny,2024-01-23T17:00:00,Station D,128
True,19.8,0.0,0.0,71,Cloudy,Mostly Cloudy,2024-01-23T18:00:00,Station C,1332
True,16.4,0.0,0.0,17,Cloudy,Partly Cloudy,2024-01-23T19:00:00,Station A,500
False,26.6,0.0,0.0,62,Cloudy,Overcast,2024-01-23T20:00:00,Station D,1067
True,28.6,0.0,0.0,66,Clear,Clear skies,2024-01-23T21:00:00,Station B,488
False,17.5,0.0,0.2,71,Snow,Heavy Snowfall,2024-01-23T22:00:00,Station A,1458
True,5.7,0.0,0.0,81,Cloudy,Partly Cloudy,2024-01-23T23:00:00,Station D,1136
False,11.8,8.0,0.0,85,Rain,Drizzle,2024-01-24T00:00:00,Station B,853
False,-0.1,9.6,0.0,12,Rain,Heavy Rain,2024-01-24T01:00:00,Station D,638
False,9.1,0.0,0.0,84,Cloudy,Partly Cloudy,2024-01-24T02:00:00,Station C,410
False,7.9,1.3,0.0,89,Rain,Drizzle,2024-01-24T03:00:00,Station A,1040
True,3.1,0.0,0.0,3,Cloudy,Partly Cloudy,2024-01-24T04:00:00,Station D,1089
False,20.4,4.1,0.0,33,Rain,Heavy Rain,2024-01-24T05:00:00,Station A,955
False,11.8,0.0,0.0,34,Clear,Bright day,2024-01-24T06:00:00,Station C,498
True,8.4,5.7,0.0,57,Rain,Drizzle,2024-01-24T07:00:00,Station A,391
False,17.2,0.2,0.0,16,Rain,Light Rain,2024-01-24T08:00:00,Station A,93
True,24.5,0.6,0.0,98,Rain,Heavy Rain,2024-01-24T09:00:00,Station C,150
False,7.8,0.0,0.0,68,Cloudy,Overcast,2024-01-24T10:00:00,Station B,519
True,-0.3,7.3,0.0,52,Rain,Light Rain,2024-01-24T11:00:00,Station C,77
True,-8.1,0.0,0.1,62,Snow,Light Snow,2024-01-24T12:00:00,Station A,1343
True,7.0,0.0,0.0,100,Clear,Bright day,2024-01-24T13:00:00,Station C,870
False,-6.7,0.0,0.0,9,Clear,Sunny,2024-01-24T14:00:00,Station C,1490
True,23.1,0.0,0.0,12,Cloudy,Mostly Cloudy,2024-01-24T15:00:00,Station A,851
False,13.1,0.2,0.0,54,Rain,Light Rain,2024-01-24T16:00:00,Station C,611
True,15.9,3.8,0.0,83,Rain,Light Rain,2024-01-24T17:00:00,Station A,929
True,2.8,7.0,0.0,61,Rain,Heavy Rain,2024-01-24T18:00:00,Station D,1087
False,7.7,0.0,2.7,93,Snow,Light Snow,2024-01-24T19:00:00,Station A,271
False,0.4,0.0,2.8,98,Snow,Snow Showers,2024-01-24T20:00:00,Station A,1366
False,15.2,0.0,0.0,12,Clear,Bright day,2024-01-24T21:00:00,Station B,475
True,8.1,0.0,0.0,18,Clear,Sunny,2024-01-24T22:00:00,Station B,1019
True,4.0,3.4,0.0,52,Rain,Heavy Rain,2024-01-24T23:00:00,Station D,358
False,21.1,0.0,0.0,34,Clear,Bright day,2024-01-25T00:00:00,Station D,1201
True,0.6,4.6,0.0,83,Rain,Light Rain,2024-01-25T01:00:00,Station D,1039
True,-4.3,0.0,0.0,48,Clear,Bright day,2024-01-25T02:00:00,Station D,77
True,9.7,0.0,0.0,25,Cloudy,Partly Cloudy,2024-01-25T03:00:00,Station A,282
True,26.1,0.0,0.0,80,Cloudy,Mostly Cloudy,2024-01-25T04:00:00,Station D,1047
False,3.4,0.0,1.5,1,Snow,Heavy Snowfall,2024-01-25T05:00:00,Station D,1435
True,19.3,1.4,0.0,72,Rain,Drizzle,2024-01-25T06:00:00,Station C,1121
True,10.8,9.4,0.0,60,Rain,Drizzle,2024-01-25T07:00:00,Station C,327
False,8.7,0.0,0.0,40,Clear,Sunny,2024-01-25T08:00:00,Station D,357
False,-1.6,6.9,0.0,89,Rain,Heavy Rain,2024-01-25T09:00:00,Station A,1151
True,11.1,0.0,0.0,79,Clear,Clear skies,2024-01-25T10:00:00,Station A,370
False,-9.4,1.9,0.0,80,Rain,Drizzle,2024-01-25T11:00:00,Station B,632
True,24.5,9.3,0.0,79,Rain,Light Rain,2024-01-25T12:00:00,Station C,1199
False,-0.3,0.0,0.0,93,Clear,Bright day,2024-01-25T13:00:00,Station B,415
False,16.4,0.0,0.0,66,Cloudy,Mostly Cloudy,2024-01-25T14:00:00,Station A,834
True,-2.4,0.0,4.9,26,Snow,Light Snow,2024-01-25T15:00:00,Station C,237
False,4.6,0.0,0.3,0,Snow,Snow Showers,2024-01-25T16:00:00,Station B,1097
False,12.5,1.2,0.0,38,Rain,Heavy Rain,2024-01-25T17:00:00,Station D,1197
True,4.0,0.0,2.7,45,Snow,Light Snow,2024-01-25T18:00:00,Station D,1289
False,15.2,0.0,0.0,55,Cloudy,Mostly Cloudy,2024-01-25T19:00:00,Station C,1053
False,5.7,0.0,1.8,83,Snow,Heavy Snowfall,2024-01-25T20:00:00,Station A,1004
False,15.2,0.0,0.0,78,Cloudy,Partly Cloudy,2024-01-25T21:00:00,Station D,441
